city,config,initial_gdp,final_gdp,gdp_growth_pct,initial_co2,final_co2,co2_change_pct,total_emissions,avg_tau,avg_s,avg_c,final_loss,trajectory,policies
nyc,growth_focus,1751.0,839.861328125,-52.03533248857796,420.0,159.0196075439453,-62.138188680013016,104.10217785835266,0.9999984502792358,0.999999463558197,0.9999994039535522,-154.3368377685547,"[{'CO2': 420.0, 'GDP': 1751.0, 't': 0}, {'CO2': 411.7228698730469, 'GDP': 1694.63671875, 'emissions': 2.9422965049743652, 't': 1, 'traffic_volume': 1500.0128173828125, 'traffic_congestion': 0.6000051498413086, 'traffic_speed': 44.14185333251953, 'ev_share': 0.479999303817749}, {'CO2': 403.59954833984375, 'GDP': 1642.68017578125, 'emissions': 2.8645169734954834, 't': 2, 'traffic_volume': 1456.486328125, 'traffic_congestion': 0.5825945138931274, 'traffic_speed': 44.2355842590332, 'ev_share': 0.479999303817749}, {'CO2': 395.6294250488281, 'GDP': 1594.64794921875, 'emissions': 2.79286527633667, 't': 3, 'traffic_volume': 1416.2344970703125, 'traffic_congestion': 0.566493809223175, 'traffic_speed': 44.3154182434082, 'ev_share': 0.479999303817749}, {'CO2': 387.81146240234375, 'GDP': 1550.125244140625, 'emissions': 2.726653814315796, 't': 4, 'traffic_volume': 1378.9095458984375, 'traffic_congestion': 0.5515637993812561, 'traffic_speed': 44.38383102416992, 'ev_share': 0.4799993634223938}, {'CO2': 380.14447021484375, 'GDP': 1508.753173828125, 'emissions': 2.6652936935424805, 't': 5, 'traffic_volume': 1344.2105712890625, 'traffic_congestion': 0.5376842021942139, 'traffic_speed': 44.44281005859375, 'ev_share': 0.4799993634223938}, {'CO2': 372.6270446777344, 'GDP': 1470.220703125, 'emissions': 2.608280658721924, 't': 6, 'traffic_volume': 1311.8782958984375, 'traffic_congestion': 0.5247513055801392, 'traffic_speed': 44.49393844604492, 'ev_share': 0.4799993634223938}, {'CO2': 365.2575378417969, 'GDP': 1434.2557373046875, 'emissions': 2.555176258087158, 't': 7, 'traffic_volume': 1281.685546875, 'traffic_congestion': 0.5126742124557495, 'traffic_speed': 44.53847885131836, 'ev_share': 0.4799993634223938}, {'CO2': 358.0342712402344, 'GDP': 1400.619384765625, 'emissions': 2.5055997371673584, 't': 8, 'traffic_volume': 1253.43310546875, 'traffic_congestion': 0.5013732314109802, 'traffic_speed': 44.577476501464844, 'ev_share': 0.4799993634223938}, {'CO2': 350.9552917480469, 'GDP': 1369.1016845703125, 'emissions': 2.4592182636260986, 't': 9, 'traffic_volume': 1226.9456787109375, 'traffic_congestion': 0.49077826738357544, 'traffic_speed': 44.61177444458008, 'ev_share': 0.4799993634223938}, {'CO2': 344.01873779296875, 'GDP': 1339.5166015625, 'emissions': 2.4157400131225586, 't': 10, 'traffic_volume': 1202.06884765625, 'traffic_congestion': 0.48082754015922546, 'traffic_speed': 44.64207458496094, 'ev_share': 0.4799993634223938}, {'CO2': 337.2225036621094, 'GDP': 1311.699462890625, 'emissions': 2.374906539916992, 't': 11, 'traffic_volume': 1178.665283203125, 'traffic_congestion': 0.4714661240577698, 'traffic_speed': 44.668949127197266, 'ev_share': 0.4799993634223938}, {'CO2': 330.5645446777344, 'GDP': 1285.5032958984375, 'emissions': 2.336491346359253, 't': 12, 'traffic_volume': 1156.6131591796875, 'traffic_congestion': 0.4626452624797821, 'traffic_speed': 44.692867279052734, 'ev_share': 0.4799993634223938}, {'CO2': 324.0426940917969, 'GDP': 1260.796875, 'emissions': 2.300291061401367, 't': 13, 'traffic_volume': 1135.80322265625, 'traffic_congestion': 0.4543212950229645, 'traffic_speed': 44.71424865722656, 'ev_share': 0.4799993634223938}, {'CO2': 317.6548156738281, 'GDP': 1237.462890625, 'emissions': 2.266125440597534, 't': 14, 'traffic_volume': 1116.1378173828125, 'traffic_congestion': 0.44645512104034424, 'traffic_speed': 44.73341751098633, 'ev_share': 0.4799993634223938}, {'CO2': 311.3986511230469, 'GDP': 1215.3956298828125, 'emissions': 2.2338333129882812, 't': 15, 'traffic_volume': 1097.5286865234375, 'traffic_congestion': 0.43901148438453674, 'traffic_speed': 44.75065612792969, 'ev_share': 0.4799993634223938}, {'CO2': 305.2720031738281, 'GDP': 1194.4998779296875, 'emissions': 2.203270196914673, 't': 16, 'traffic_volume': 1079.8983154296875, 'traffic_congestion': 0.431959331035614, 'traffic_speed': 44.76621627807617, 'ev_share': 0.4799993634223938}, {'CO2': 299.27264404296875, 'GDP': 1174.689697265625, 'emissions': 2.1743054389953613, 't': 17, 'traffic_volume': 1063.1741943359375, 'traffic_congestion': 0.4252696633338928, 'traffic_speed': 44.780296325683594, 'ev_share': 0.4799993634223938}, {'CO2': 293.39837646484375, 'GDP': 1155.88720703125, 'emissions': 2.146822690963745, 't': 18, 'traffic_volume': 1047.2919921875, 'traffic_congestion': 0.418916791677475, 'traffic_speed': 44.79307556152344, 'ev_share': 0.4799993634223938}, {'CO2': 287.6469421386719, 'GDP': 1138.0218505859375, 'emissions': 2.1207146644592285, 't': 19, 'traffic_volume': 1032.19287109375, 'traffic_congestion': 0.4128771424293518, 'traffic_speed': 44.80470275878906, 'ev_share': 0.4799993634223938}, {'CO2': 282.0161437988281, 'GDP': 1121.029296875, 'emissions': 2.0958855152130127, 't': 20, 'traffic_volume': 1017.8236083984375, 'traffic_congestion': 0.4071294367313385, 'traffic_speed': 44.8153076171875, 'ev_share': 0.4799993634223938}, {'CO2': 276.5037536621094, 'GDP': 1104.850830078125, 'emissions': 2.0722477436065674, 't': 21, 'traffic_volume': 1004.1351318359375, 'traffic_congestion': 0.40165406465530396, 'traffic_speed': 44.825008392333984, 'ev_share': 0.4799993634223938}, {'CO2': 271.1075439453125, 'GDP': 1089.432861328125, 'emissions': 2.0497214794158936, 't': 22, 'traffic_volume': 991.08349609375, 'traffic_congestion': 0.39643341302871704, 'traffic_speed': 44.833892822265625, 'ev_share': 0.4799993634223938}, {'CO2': 265.8253479003906, 'GDP': 1074.726318359375, 'emissions': 2.0282340049743652, 't': 23, 'traffic_volume': 978.6273803710938, 'traffic_congestion': 0.3914509415626526, 'traffic_speed': 44.842063903808594, 'ev_share': 0.4799993634223938}, {'CO2': 260.6549987792969, 'GDP': 1060.686279296875, 'emissions': 2.007718801498413, 't': 24, 'traffic_volume': 966.7296142578125, 'traffic_congestion': 0.3866918385028839, 'traffic_speed': 44.84957504272461, 'ev_share': 0.4799993634223938}, {'CO2': 255.59434509277344, 'GDP': 1047.271240234375, 'emissions': 1.988114356994629, 't': 25, 'traffic_volume': 955.3558959960938, 'traffic_congestion': 0.3821423649787903, 'traffic_speed': 44.856510162353516, 'ev_share': 0.4799993634223938}, {'CO2': 250.64129638671875, 'GDP': 1034.4434814453125, 'emissions': 1.969364881515503, 't': 26, 'traffic_volume': 944.474365234375, 'traffic_congestion': 0.3777897357940674, 'traffic_speed': 44.862918853759766, 'ev_share': 0.4799993634223938}, {'CO2': 245.793701171875, 'GDP': 1022.1676025390625, 'emissions': 1.9514193534851074, 't': 27, 'traffic_volume': 934.0562133789062, 'traffic_congestion': 0.37362247705459595, 'traffic_speed': 44.86884689331055, 'ev_share': 0.4799993634223938}, {'CO2': 241.04953002929688, 'GDP': 1010.4114379882812, 'emissions': 1.9342292547225952, 't': 28, 'traffic_volume': 924.0740966796875, 'traffic_congestion': 0.3696296513080597, 'traffic_speed': 44.874351501464844, 'ev_share': 0.4799993634223938}, {'CO2': 236.40672302246094, 'GDP': 999.1449584960938, 'emissions': 1.9177513122558594, 't': 29, 'traffic_volume': 914.5035400390625, 'traffic_congestion': 0.3658014237880707, 'traffic_speed': 44.87946319580078, 'ev_share': 0.4799993634223938}, {'CO2': 231.86329650878906, 'GDP': 988.3404541015625, 'emissions': 1.9019447565078735, 't': 30, 'traffic_volume': 905.3209228515625, 'traffic_congestion': 0.3621283769607544, 'traffic_speed': 44.88421630859375, 'ev_share': 0.4799993634223938}, {'CO2': 227.41722106933594, 'GDP': 977.97216796875, 'emissions': 1.88677179813385, 't': 31, 'traffic_volume': 896.5052490234375, 'traffic_congestion': 0.3586021065711975, 'traffic_speed': 44.88865280151367, 'ev_share': 0.4799993634223938}, {'CO2': 223.06655883789062, 'GDP': 968.0162963867188, 'emissions': 1.8721979856491089, 't': 32, 'traffic_volume': 888.0364379882812, 'traffic_congestion': 0.35521456599235535, 'traffic_speed': 44.892791748046875, 'ev_share': 0.4799993634223938}, {'CO2': 218.80938720703125, 'GDP': 958.4507446289062, 'emissions': 1.8581907749176025, 't': 33, 'traffic_volume': 879.8959350585938, 'traffic_congestion': 0.35195836424827576, 'traffic_speed': 44.89665985107422, 'ev_share': 0.4799993634223938}, {'CO2': 214.64378356933594, 'GDP': 949.254638671875, 'emissions': 1.8447203636169434, 't': 34, 'traffic_volume': 872.0667724609375, 'traffic_congestion': 0.34882670640945435, 'traffic_speed': 44.90028381347656, 'ev_share': 0.4799993634223938}, {'CO2': 210.56790161132812, 'GDP': 940.4088745117188, 'emissions': 1.8317583799362183, 't': 35, 'traffic_volume': 864.5325317382812, 'traffic_congestion': 0.34581300616264343, 'traffic_speed': 44.9036750793457, 'ev_share': 0.4799993634223938}, {'CO2': 206.57989501953125, 'GDP': 931.8955078125, 'emissions': 1.8192790746688843, 't': 36, 'traffic_volume': 857.2786254882812, 'traffic_congestion': 0.3429114520549774, 'traffic_speed': 44.906864166259766, 'ev_share': 0.4799993634223938}, {'CO2': 202.67796325683594, 'GDP': 923.6976318359375, 'emissions': 1.8072580099105835, 't': 37, 'traffic_volume': 850.291748046875, 'traffic_congestion': 0.3401167094707489, 'traffic_speed': 44.909854888916016, 'ev_share': 0.4799993634223938}, {'CO2': 198.86033630371094, 'GDP': 915.799560546875, 'emissions': 1.795672059059143, 't': 38, 'traffic_volume': 843.5567626953125, 'traffic_congestion': 0.3374226987361908, 'traffic_speed': 44.91267013549805, 'ev_share': 0.4799993634223938}, {'CO2': 195.12525939941406, 'GDP': 908.1866455078125, 'emissions': 1.7844997644424438, 't': 39, 'traffic_volume': 837.0623779296875, 'traffic_congestion': 0.33482494950294495, 'traffic_speed': 44.91532516479492, 'ev_share': 0.4799993634223938}, {'CO2': 191.4710235595703, 'GDP': 900.84521484375, 'emissions': 1.773721694946289, 't': 40, 'traffic_volume': 830.7972412109375, 'traffic_congestion': 0.33231890201568604, 'traffic_speed': 44.91782760620117, 'ev_share': 0.4799993634223938}, {'CO2': 187.8959503173828, 'GDP': 893.7621459960938, 'emissions': 1.7633188962936401, 't': 41, 'traffic_volume': 824.7505493164062, 'traffic_congestion': 0.32990020513534546, 'traffic_speed': 44.920188903808594, 'ev_share': 0.4799993634223938}, {'CO2': 184.39837646484375, 'GDP': 886.9254150390625, 'emissions': 1.7532739639282227, 't': 42, 'traffic_volume': 818.9119873046875, 'traffic_congestion': 0.3275648057460785, 'traffic_speed': 44.922420501708984, 'ev_share': 0.4799993634223938}, {'CO2': 180.9766845703125, 'GDP': 880.323486328125, 'emissions': 1.7435704469680786, 't': 43, 'traffic_volume': 813.2720947265625, 'traffic_congestion': 0.32530882954597473, 'traffic_speed': 44.924530029296875, 'ev_share': 0.4799993634223938}, {'CO2': 177.62928771972656, 'GDP': 873.9458618164062, 'emissions': 1.7341922521591187, 't': 44, 'traffic_volume': 807.8216552734375, 'traffic_congestion': 0.32312867045402527, 'traffic_speed': 44.92653274536133, 'ev_share': 0.4799993634223938}, {'CO2': 174.3546142578125, 'GDP': 867.7822875976562, 'emissions': 1.7251253128051758, 't': 45, 'traffic_volume': 802.5526733398438, 'traffic_congestion': 0.32102108001708984, 'traffic_speed': 44.928428649902344, 'ev_share': 0.4799993634223938}, {'CO2': 171.15113830566406, 'GDP': 861.8233642578125, 'emissions': 1.716355800628662, 't': 46, 'traffic_volume': 797.4568481445312, 'traffic_congestion': 0.3189827501773834, 'traffic_speed': 44.93022537231445, 'ev_share': 0.4799993634223938}, {'CO2': 168.01736450195312, 'GDP': 856.06005859375, 'emissions': 1.7078707218170166, 't': 47, 'traffic_volume': 792.5266723632812, 'traffic_congestion': 0.31701067090034485, 'traffic_speed': 44.93193054199219, 'ev_share': 0.4799993634223938}, {'CO2': 164.95181274414062, 'GDP': 850.48388671875, 'emissions': 1.6996580362319946, 't': 48, 'traffic_volume': 787.7551879882812, 'traffic_congestion': 0.31510207056999207, 'traffic_speed': 44.93355178833008, 'ev_share': 0.4799993634223938}, {'CO2': 161.95303344726562, 'GDP': 845.0868530273438, 'emissions': 1.6917058229446411, 't': 49, 'traffic_volume': 783.1355590820312, 'traffic_congestion': 0.3132542371749878, 'traffic_speed': 44.935096740722656, 'ev_share': 0.4799993634223938}, {'CO2': 159.0196075439453, 'GDP': 839.861328125, 'emissions': 1.6840033531188965, 't': 50, 'traffic_volume': 778.6614379882812, 'traffic_congestion': 0.3114645779132843, 'traffic_speed': 44.93656539916992, 'ev_share': 0.4799993634223938}]","[[0.9999982  0.9999994  0.9999993 ]
 [0.9999982  0.9999994  0.9999993 ]
 [0.9999982  0.9999994  0.9999993 ]
 [0.99999833 0.9999994  0.9999993 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999833 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999994 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999994  0.9999993 ]
 [0.99999845 0.9999993  0.9999993 ]]"
